,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO
165,16193302,2006 May,2005 Sep 28,Arch Orthop Trauma Surg,"['Kim SG', 'Kurosawa H', 'Sakuraba K', 'Ikeda H', 'Takazawa S']",Takazawa S,The effect of initial graft tension on postoperative clinical outcome in anterior cruciate ligament reconstruction with semitendinosus tendon.,126,4,260-4,['English'],9011043,0936-8051,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16193302', '10.1007/s00402-005-0045-x']",10.1007/s00402-005-0045-x,"['2004/11/23 00:00', '2005/09/30 09:00', '2007/04/07 09:00', '2005/09/30 09:00']",['Arch Orthop Trauma Surg. 2007 May;127(4):307-8; author reply 309. doi: 10.1007/s00402-006-0180-z. PMID: 16835777'],1,0,Archives of orthopaedic and trauma surgery,,2006 May;126(4):260-4
166,16167266,2005 Sep,,Sportverletz Sportschaden,"['Pförringer W', 'Kremer C']",Kremer C,"[Subsequent treatment of surgically managed, fresh, anterior cruciate ligament ruptures--a randomized, prospective study].",19,3,134-9,['German'],8904133,0932-0555,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['16167266', '10.1055/s-2005-858472']",10.1055/s-2005-858472,"['2005/09/17 09:00', '2005/11/16 09:00', '2005/09/17 09:00']",[],1,0,Sportverletzung Sportschaden : Organ der Gesellschaft fur Orthopadisch-Traumatologische Sportmedizin,,2005 Sep;19(3):134-9
167,16075231,2005 Dec,2005 Aug 2,Int Orthop,"['Sato N', 'Higuchi H', 'Terauchi M', 'Kimura M', 'Takagishi K']",Takagishi K,Quantitative evaluation of anterior tibial translation during isokinetic motion in knees with anterior cruciate ligament reconstruction using either patellar or hamstring tendon grafts.,29,6,385-9,['English'],7705431,0341-2695,1432-5195,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16075231', 'PMC2231574', 'pmc-id: PMC2231574;', '10.1007/s00264-005-0011-9']",10.1007/s00264-005-0011-9,"['2005/05/27 00:00', '2005/06/20 00:00', '2005/08/03 09:00', '2006/09/13 09:00', '2005/08/03 09:00', '2006/12/01 00:00']",[],1,25,International orthopaedics,,2005 Dec;29(6):385-9
168,15827356,2005 Jun,2005 Apr 12,Am J Sports Med,"['Karahan M', 'Erol B', 'Bekiroğlu N', 'Uyan D']",Uyan D,Effect of drain placed in the donor site in the early postoperative period after arthroscopically assisted anterior cruciate ligament reconstruction with quadrupled hamstring tendons.,33,6,900-6,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['15827356', '10.1177/0363546504271503', '0363546504271503']",10.1177/0363546504271503,"['2005/04/14 09:00', '2005/09/10 09:00', '2005/04/14 09:00']",[],1,0,The American journal of sports medicine,,2005 Jun;33(6):900-6
169,15800520,2005 Apr,,Arthroscopy,"['Ibrahim SA', 'Al-Kussary IM', 'Al-Misfer AR', 'Al-Mutairi HQ', 'Ghafar SA', 'El Noor TA']",El Noor TA,Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft.,21,4,412-7,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['15800520', '10.1016/j.arthro.2004.12.002', 'S0749806304013908']",10.1016/j.arthro.2004.12.002,"['2005/04/01 09:00', '2006/02/16 09:00', '2005/04/01 09:00']",['Arthroscopy. 2006 Apr;22(4):465;author reply 465-6. doi: 10.1016/j.arthro.2005.12.055. PMID: 16581467'],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2005 Apr;21(4):412-7
170,15756179,2005 Mar,,Arthroscopy,"['Gobbi A', 'Domzalski M', 'Pascual J', 'Zanazzo M']",Zanazzo M,Hamstring anterior cruciate ligament reconstruction: is it necessary to sacrifice the gracilis?,21,3,275-80,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['15756179', '10.1016/j.arthro.2004.10.016', 'S0749806304012277']",10.1016/j.arthro.2004.10.016,"['2005/03/10 09:00', '2006/01/28 09:00', '2005/03/10 09:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2005 Mar;21(3):275-80
171,15650664,2005 Jan,,Arthroscopy,"['Laxdal G', 'Kartus J', 'Hansson L', 'Heidvall M', 'Ejerhed L', 'Karlsson J']",Karlsson J,A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction.,21,1,34-42,['English'],8506498,0749-8063,1526-3231,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['15650664', '10.1016/j.arthro.2004.09.014', 'S0749806304009661']",10.1016/j.arthro.2004.09.014,"['2005/01/15 09:00', '2005/12/13 09:00', '2005/01/15 09:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2005 Jan;21(1):34-42
172,15611004,2005 Jan,,Am J Sports Med,"['Hill PF', 'Russell VJ', 'Salmon LJ', 'Pinczewski LA']",Pinczewski LA,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients.,33,1,94-101,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['15611004', '10.1177/0363546504268036']",10.1177/0363546504268036,"['2004/12/22 09:00', '2005/03/16 09:00', '2004/12/22 09:00']",[],1,0,The American journal of sports medicine,,2005 Jan;33(1):94-101
173,15466722,2004 Oct,,J Bone Joint Surg Am,"['Aglietti P', 'Giron F', 'Buzzi R', 'Biddau F', 'Sasso F']",Sasso F,"Anterior cruciate ligament reconstruction: bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts. A prospective, randomized clinical trial.",86,10,2143-55,['English'],0014030,0021-9355,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['15466722', '86/10/2143']",,"['2004/10/07 09:00', '2004/11/04 09:00', '2004/10/07 09:00']",['J Bone Joint Surg Am. 2005 Aug;87(8):1882-3; author reply 1883. doi: 10.2106/00004623-200508000-00033. PMID: 16085632'],1,0,The Journal of bone and joint surgery. American volume,,2004 Oct;86(10):2143-55
174,15363236,2004 Aug 22,,Zhonghua Wai Ke Za Zhi,"['Sun K', 'Tang JW', 'Xu Q', 'Liu XY', 'Zhou LG', 'Hao YQ', 'Wang L', 'Sun YJ']",Sun YJ,[A prospective study of the anterior cruciate ligament reconstruction: allograft versus autograft].,42,16,989-92,['Chinese'],0153611,0529-5815,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['15363236'],,"['2004/09/15 05:00', '2006/11/01 09:00', '2004/09/15 05:00']",[],1,0,Zhonghua wai ke za zhi [Chinese journal of surgery],,2004 Aug 22;42(16):989-92
175,14977667,2004 Mar,,Am J Sports Med,"['Nurmi JT', 'Kannus P', 'Sievänen H', 'Järvelä T', 'Järvinen M', 'Järvinen TL']",Järvinen TL,Interference screw fixation of soft tissue grafts in anterior cruciate ligament reconstruction: part 2: effect of preconditioning on graft tension during and after screw insertion.,32,2,418-24,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['14977667', '10.1177/0363546503261703']",10.1177/0363546503261703,"['2004/02/24 05:00', '2004/05/28 05:00', '2004/02/24 05:00']",[],1,0,The American journal of sports medicine,,2004 Mar;32(2):418-24
176,14754739,2004 Jan-Feb,,Am J Sports Med,"['Arneja S', 'Froese W', 'MacDonald P']",MacDonald P,Augmentation of femoral fixation in hamstring anterior cruciate ligament reconstruction with a bioabsorbable bead: a prospective single-blind randomized clinical trial.,32,1,159-63,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['14754739', '10.1177/0095399703258675']",10.1177/0095399703258675,"['2004/02/03 05:00', '2004/05/27 05:00', '2004/02/03 05:00']",[],1,0,The American journal of sports medicine,,2004 Jan-Feb;32(1):159-63
177,13680104,2004 Jan,2003 Sep 9,Knee Surg Sports Traumatol Arthrosc,"['Robert H', 'Es-Sayeh J']",Es-Sayeh J,The role of periosteal flap in the prevention of femoral widening in anterior cruciate ligament reconstruction using hamstring tendons.,12,1,30-5,['English'],9314730,0942-2056,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['13680104', '10.1007/s00167-003-0380-9']",10.1007/s00167-003-0380-9,"['2002/10/08 00:00', '2003/02/10 00:00', '2003/09/19 05:00', '2004/08/26 05:00', '2003/09/19 05:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2004 Jan;12(1):30-5
178,12975729,2003 Sep,,Sportverletz Sportschaden,"['Tibesku CO', 'Springer J', 'Mastrokalos DS', 'Pässler HH']",Pässler HH,[Internal rotational strength of the thigh after ACL reconstruction. Prospective comparison of harvesting of the semitendinosus and gracilis tendons and the patella tendon].,17,3,137-41,['German'],8904133,0932-0555,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12975729', '10.1055/s-2003-42153']",10.1055/s-2003-42153,"['2003/09/17 05:00', '2004/02/06 05:00', '2003/09/17 05:00']",[],1,0,Sportverletzung Sportschaden : Organ der Gesellschaft fur Orthopadisch-Traumatologische Sportmedizin,,2003 Sep;17(3):137-41
179,12860546,2003 Jul-Aug,,Am J Sports Med,"['Feller JA', 'Webster KE']",Webster KE,A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction.,31,4,564-73,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12860546', '10.1177/03635465030310041501']",10.1177/03635465030310041501,"['2003/07/16 05:00', '2003/12/03 05:00', '2003/07/16 05:00']",[],1,0,The American journal of sports medicine,,2003 Jul-Aug;31(4):564-73
180,12860539,2003 Jul-Aug,,Am J Sports Med,"['Tashiro T', 'Kurosawa H', 'Kawakami A', 'Hikita A', 'Fukui N']",Fukui N,Influence of medial hamstring tendon harvest on knee flexor strength after anterior cruciate ligament reconstruction. A detailed evaluation with comparison of single- and double-tendon harvest.,31,4,522-9,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12860539', '10.1177/31.4.522']",10.1177/31.4.522,"['2003/07/16 05:00', '2003/12/03 05:00', '2003/07/16 05:00']",[],1,0,The American journal of sports medicine,,2003 Jul-Aug;31(4):522-9
181,12531752,2003 Jan-Feb,,Am J Sports Med,"['Ejerhed L', 'Kartus J', 'Sernert N', 'Köhler K', 'Karlsson J']",Karlsson J,Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up.,31,1,19-25,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['12531752', '10.1177/03635465030310011401']",10.1177/03635465030310011401,"['2003/01/18 04:00', '2003/04/23 05:00', '2003/01/18 04:00']",[],1,0,The American journal of sports medicine,,2003 Jan-Feb;31(1):19-25
182,12531751,2003 Jan-Feb,,Am J Sports Med,"['Jansson KA', 'Linko E', 'Sandelin J', 'Harilainen A']",Harilainen A,A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction.,31,1,12-8,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['12531751', '10.1177/03635465030310010501']",10.1177/03635465030310010501,"['2003/01/18 04:00', '2003/04/23 05:00', '2003/01/18 04:00']",[],1,0,The American journal of sports medicine,,2003 Jan-Feb;31(1):12-8
183,12527244,2003 Jan,,Clin Biomech (Bristol),"['Ramsey DK', 'Wretenberg PF', 'Lamontagne M', 'Németh G']",Németh G,Electromyographic and biomechanic analysis of anterior cruciate ligament deficiency and functional knee bracing.,18,1,28-34,['English'],8611877,0268-0033,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['12527244', '10.1016/s0268-0033(02)00138-9', 'S0268003302001389']",10.1016/s0268-0033(02)00138-9,"['2003/01/16 04:00', '2003/03/19 04:00', '2003/01/16 04:00']",[],1,0,"Clinical biomechanics (Bristol, Avon)",,2003 Jan;18(1):28-34
184,12208905,2002 Sep,,J Bone Joint Surg Am,"['Beynnon BD', 'Johnson RJ', 'Fleming BC', 'Kannus P', 'Kaplan M', 'Samani J', 'Renström P']",Renström P,"Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study.",84,9,1503-13,['English'],0014030,0021-9355,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['12208905', '10.2106/00004623-200209000-00001']",10.2106/00004623-200209000-00001,"['2002/09/05 10:00', '2002/10/11 04:00', '2002/09/05 10:00']","['J Bone Joint Surg Am. 2003 May;85(5):970-1. doi: 10.2106/00004623-200305000-00044. PMID: 12728057', 'J Bone Joint Surg Am. 2003 Jul;85(7):1397-8; author reply 1398-9. doi: 10.2106/00004623-200307000-00047. PMID: 12851377']",1,0,The Journal of bone and joint surgery. American volume,,2002 Sep;84(9):1503-13
185,11912091,2002 Mar-Apr,,Am J Sports Med,"['Shaieb MD', 'Kan DM', 'Chang SK', 'Marumoto JM', 'Richardson AB']",Richardson AB,A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction.,30,2,214-20,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11912091', '10.1177/03635465020300021201']",10.1177/03635465020300021201,"['2002/03/26 10:00', '2002/04/19 10:01', '2002/03/26 10:00']",[],1,0,The American journal of sports medicine,,2002 Mar-Apr;30(2):214-20
186,11734484,2001 Nov-Dec,,Am J Sports Med,"['Aune AK', 'Holm I', 'Risberg MA', 'Jensen HK', 'Steen H']",Steen H,Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction. A randomized study with two-year follow-up.,29,6,722-8,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11734484', '10.1177/03635465010290060901']",10.1177/03635465010290060901,"['2001/12/06 10:00', '2002/04/03 10:01', '2001/12/06 10:00']",[],1,0,The American journal of sports medicine,,2001 Nov-Dec;29(6):722-8
187,11685356,2001 Sep,,Knee Surg Sports Traumatol Arthrosc,"['Feller JA', 'Webster KE', 'Gavin B']",Gavin B,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft.,9,5,260-6,['English'],9314730,0942-2056,,"['Clinical Trial', 'Clinical Trial, Phase I', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11685356', '10.1007/s001670100216']",10.1007/s001670100216,"['2000/07/05 00:00', '2001/03/11 00:00', '2001/10/31 10:00', '2002/01/05 10:01', '2001/10/31 10:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2001 Sep;9(5):260-6
188,11568194,2001 Sep,,J Bone Joint Surg Am,"[""O'Neill DB""]",O'Neill DB,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A follow-up report.,83,9,1329-32,['English'],0014030,0021-9355,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['11568194', '10.2106/00004623-200109000-00006']",10.2106/00004623-200109000-00006,"['2001/09/25 10:00', '2001/10/05 10:01', '2001/09/25 10:00']",[],1,0,The Journal of bone and joint surgery. American volume,,2001 Sep;83(9):1329-32
189,11394593,2001 May-Jun,,Am J Sports Med,"['Anderson AF', 'Snyder RB', 'Lipscomb AB Jr']",Lipscomb AB Jr,Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods.,29,3,272-9,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['11394593', '10.1177/03635465010290030201']",10.1177/03635465010290030201,"['2001/06/08 10:00', '2001/10/26 10:01', '2001/06/08 10:00']",[],1,0,The American journal of sports medicine,,2001 May-Jun;29(3):272-9
190,11374431,2001 Jun,,Scand J Med Sci Sports,"['Eriksson K', 'Anderberg P', 'Hamberg P', 'Olerud P', 'Wredmark T']",Wredmark T,There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients.,11,3,170-7,['English'],9111504,0905-7188,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['11374431'],,"['2001/05/26 10:00', '2001/09/28 10:01', '2001/05/26 10:00']",[],1,0,Scandinavian journal of medicine & science in sports,,2001 Jun;11(3):170-7
191,11357697,2001 Apr,,Unfallchirurg,"['Röpke M', 'Becker R', 'Urbach D', 'Nebelung W']",Nebelung W,[Semitendinosus tendon vs. patellar ligament. Results of a prospective randomized study after anterior cruciate ligament reconstruction].,104,4,312-6,['German'],8502736,0177-5537,,"['Clinical Trial', 'Comparative Study', 'Evaluation Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11357697', '10.1007/s001130050733']",10.1007/s001130050733,"['2001/05/19 10:00', '2001/07/28 10:01', '2001/05/19 10:00']",[],1,0,Der Unfallchirurg,,2001 Apr;104(4):312-6
192,11341418,2001 Apr,,J Bone Joint Surg Br,"['Eriksson K', 'Anderberg P', 'Hamberg P', 'Löfgren AC', 'Bredenberg M', 'Westman I', 'Wredmark T']",Wredmark T,A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament.,83,3,348-54,['English'],0375355,0301-620X,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Multicenter Study', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11341418', '10.1302/0301-620x.83b3.11685']",10.1302/0301-620x.83b3.11685,"['2001/05/09 10:00', '2001/06/02 10:01', '2001/05/09 10:00']",[],1,0,The Journal of bone and joint surgery. British volume,,2001 Apr;83(3):348-54
193,11248568,2001 Mar,,Knee,"['Beard DJ', 'Anderson JL', 'Davies S', 'Price AJ', 'Dodd CA']",Dodd CA,Hamstrings vs. patella tendon for anterior cruciate ligament reconstruction: a randomised controlled trial.,8,1,45-50,['English'],9430798,0968-0160,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['11248568', '10.1016/s0968-0160(01)00062-x', 'S0968-0160(01)00062-X']",10.1016/s0968-0160(01)00062-x,"['2001/03/15 10:00', '2002/01/17 10:01', '2001/03/15 10:00']",[],1,0,The Knee,,2001 Mar;8(1):45-50
194,10750003,2000 Apr,,Arthroscopy,"['Frost S', 'Grossfeld S', 'Kirkley A', 'Litchfield B', 'Fowler P', 'Amendola A']",Amendola A,"The efficacy of femoral nerve block in pain reduction for outpatient hamstring anterior cruciate ligament reconstruction: a double-blind, prospective, randomized trial.",16,3,243-8,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10750003', '10.1016/s0749-8063(00)90047-1', 'S0749806300572429']",10.1016/s0749-8063(00)90047-1,"['2000/04/06 09:00', '2000/05/20 09:00', '2000/04/06 09:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2000 Apr;16(3):243-8
195,10525698,1999,,Knee Surg Sports Traumatol Arthrosc,"['Jansson KA', 'Harilainen A', 'Sandelin J', 'Karjalainen PT', 'Aronen HJ', 'Tallroth K']",Tallroth K,"Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up.",7,5,290-5,['English'],9314730,0942-2056,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['10525698', '10.1007/s001670050166', '90070290.167']",10.1007/s001670050166,"['1999/10/20 00:00', '1999/10/20 00:01', '1999/10/20 00:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1999;7(5):290-5
196,10352774,1999 May-Jun,,Am J Sports Med,"['Ohkoshi Y', 'Ohkoshi M', 'Nagasaki S', 'Ono A', 'Hashimoto T', 'Yamane S']",Yamane S,The effect of cryotherapy on intraarticular temperature and postoperative care after anterior cruciate ligament reconstruction.,27,3,357-62,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10352774', '10.1177/03635465990270031601']",10.1177/03635465990270031601,"['1999/06/03 00:00', '1999/06/03 00:01', '1999/06/03 00:00']",[],1,0,The American journal of sports medicine,,1999 May-Jun;27(3):357-62
197,10210074,1999 Mar,,Arthroscopy,"['Carter TR', 'Edinger S']",Edinger S,Isokinetic evaluation of anterior cruciate ligament reconstruction: hamstring versus patellar tendon.,15,2,169-72,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10210074', '10.1053/ar.1999.v15.0150161', 'S0749-8063(99)00008-0']",10.1053/ar.1999.v15.0150161,"['1999/04/21 00:00', '1999/04/21 00:01', '1999/04/21 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1999 Mar;15(2):169-72
198,9006702,1997 Jan-Feb,,Am J Sports Med,"['Yasuda K', 'Tsujino J', 'Tanabe Y', 'Kaneda K']",Kaneda K,Effects of initial graft tension on clinical outcome after anterior cruciate ligament reconstruction. Autogenous doubled hamstring tendons connected in series with polyester tapes.,25,1,99-106,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['9006702', '10.1177/036354659702500120']",10.1177/036354659702500120,"['1997/01/01 00:00', '1997/01/01 00:01', '1997/01/01 00:00']",[],1,0,The American journal of sports medicine,,1997 Jan-Feb;25(1):99-106
199,8666597,1996 Jun,,J Bone Joint Surg Am,"[""O'Neill DB""]",O'Neill DB,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A prospective randomized analysis of three techniques.,78,6,803-13,['English'],0014030,0021-9355,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,['8666597'],,"['1996/06/01 00:00', '1996/06/01 00:01', '1996/06/01 00:00']",[],1,0,The Journal of bone and joint surgery. American volume,,1996 Jun;78(6):803-13
200,8600739,1995 Nov-Dec,,Am J Sports Med,"['Yasuda K', 'Tsujino J', 'Ohkoshi Y', 'Tanabe Y', 'Kaneda K']",Kaneda K,Graft site morbidity with autogenous semitendinosus and gracilis tendons.,23,6,706-14,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['8600739', '10.1177/036354659502300613']",10.1177/036354659502300613,"['1995/11/01 00:00', '1995/11/01 00:01', '1995/11/01 00:00']",[],1,0,The American journal of sports medicine,,1995 Nov-Dec;23(6):706-14
201,7899626,1994,,Rev Chir Orthop Reparatrice Appar Mot,"['Goertzen M', 'Schulitz KP']",Schulitz KP,[Isolated intraarticular plasty of the semitendinosus or combined intra- and extra-articular plasty in chronic anterior laxity of the knee].,80,2,113-7,['French'],1272427,0035-1040,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['7899626', '78253']",,"['1994/01/01 00:00', '1994/01/01 00:01', '1994/01/01 00:00']",[],1,0,Revue de chirurgie orthopedique et reparatrice de l'appareil moteur,,1994;80(2):113-7
