,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract,year
186,16763853,2006 Nov,2006 Jun 9,Knee Surg Sports Traumatol Arthrosc,"['Brunetti O', 'Filippi GM', 'Lorenzini M', 'Liti A', 'Panichi R', 'Roscini M', 'Pettorossi VE', 'Cerulli G']",Cerulli G,Improvement of posture stability by vibratory stimulation following anterior cruciate ligament reconstruction.,14,11,1180-7,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['16763853', '10.1007/s00167-006-0101-2']",10.1007/s00167-006-0101-2,"['2005/09/26 00:00', '2006/01/12 00:00', '2006/06/10 09:00', '2007/02/28 09:00', '2006/06/10 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2006 Nov;14(11):1180-7,"Surgical reconstruction of the anterior cruciate ligament (ACL) may reduce, but it does not always eliminate, knee and body instability because of a persisting proprioceptive deficit. In order to enhance body stability, a new protocol of treatment has been proposed consisting of mechanical vibration (100 Hz frequency and < 20 microm amplitude) of the quadriceps muscle in the leg that has undergone ACL reconstruction. In our trials, stimulation was performed when the quadriceps muscle was kept isometrically contracted. Treatment was started one month after surgery. Vibration was applied for short periods over three consecutive days. Nine months after treatment, postural stability was re-evaluated with the subjects standing on one leg with open and with closed eyes. The postural stability of the subjects having undergone vibration treatment, standing on the operated leg was significantly improved one day after treatment when evaluated as mean of speed and elliptic area of the center of pressure. The improvement persisted and increased during the following weeks. Peak torques of the operated leg extensor muscles also increased and reached values close to that of the leg, which had not been operated. Conversely, the balance of the untreated subjects standing on the operated leg did not improve and the restoration of the extensor muscle peak torque was poor. It is concluded that short lasting proprioceptive activation by vibration may lead to a faster and more complete equilibrium recovery probably by permanently changing the network controlling knee posture.",2006
187,16162987,2005 Sep,,Clin J Sport Med,"['Swirtun LR', 'Jansson A', 'Renström P']",Renström P,The effects of a functional knee brace during early treatment of patients with a nonoperated acute anterior cruciate ligament tear: a prospective randomized study.,15,5,299-304,['English'],9103300,1050-642X,,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['16162987', '10.1097/01.jsm.0000180018.14394.7e', '00042752-200509000-00004']",10.1097/01.jsm.0000180018.14394.7e,"['2005/09/16 09:00', '2006/01/13 09:00', '2005/09/16 09:00']",[],1,0,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,,2005 Sep;15(5):299-304,"OBJECTIVE: To evaluate the effect of a functional knee brace on nonoperated acute anterior cruciate ligament (ACL)-deficient patients. DESIGN: : Prospective randomized clinical trial. SETTING: University clinic. PATIENTS: Ninety-five patients (18-50 years old) with an acute ACL tear were included in the present study. The subjects were randomized to either brace group, treated with functional bracing from the first testing session (<5 weeks postinjury) to 12 weeks postinjury or a control group, treated without bracing. The patients were followed for 6 months. Twenty-one subjects were excluded due to the following exclusion criteria: partial rupture or articular cartilage injury shown on MRI or with arthroscopy, or other injuries that negatively affected rehabilitation, or dropped out due to surgery (n = 22), or personal reasons (n = 10). Forty-two patients remained in the study, 22 in the brace group and 20 in the control group. OUTCOME MEASUREMENTS: Visual analogue scale, Knee Osteoarthritis Outcome Score, Cincinnati knee score, a brace evaluation form, and muscle peak torque. RESULTS: When using the brace the subjects in the brace group experienced less (P = 0.047) sense of instability, evaluated with visual analogue scale, than the control group. However, bracing had no effect on any of the variables in Knee Osteoarthritis Outcome Score or Cincinnati knee score and no effect on quadriceps or hamstring muscle peak torque. Subjectively, the brace group experienced a positive effect of the brace on rehabilitation. CONCLUSIONS: Nonoperated acute ACL-deficient patients experienced a positive effect of the brace regarding sense of instability and rehabilitation. However, these findings were not supported by objective outcomes.",2005
188,16002493,2005 Sep,2005 Jul 7,Am J Sports Med,"['Grant JA', 'Mohtadi NG', 'Maitland ME', 'Zernicke RF']",Zernicke RF,Comparison of home versus physical therapy-supervised rehabilitation programs after anterior cruciate ligament reconstruction: a randomized clinical trial.,33,9,1288-97,['English'],7609541,0363-5465,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['16002493', '10.1177/0363546504273051', '0363546504273051']",10.1177/0363546504273051,"['2005/07/09 09:00', '2005/12/24 09:00', '2005/07/09 09:00']",['Am J Sports Med. 2005 Sep;33(9):1287. doi: 10.1177/0363546505280098. PMID: 16127126'],1,0,The American journal of sports medicine,,2005 Sep;33(9):1288-97,"BACKGROUND: Because of health care funding and policy changes, there is a need to examine the effects of an evolution toward patient-directed (ie, home-based) rehabilitation programs on clinical outcomes of patients undergoing anterior cruciate ligament reconstruction. HYPOTHESIS: There will be no difference in the effectiveness of a home-based rehabilitation program and a standard physical therapy-supervised rehabilitation program in patients 3 months after nonacute anterior cruciate ligament reconstruction with bone-patellar tendon-bone grafts. STUDY DESIGN: Randomized controlled clinical trial; Level of evidence, 1. METHODS: There were 145 patients (16-59 years) who attended a presurgery education class. Home-based patients attended 4 physical therapy sessions, and physical therapy-supervised patients attended 17 physical therapy sessions over the first 12 weeks after surgery. All patients followed the same standardized rehabilitation program. Study outcome measures included active-assisted knee flexion and passive knee extension range of motion, knee range of motion during walking, KT computerized arthrometer results, and isokinetic quadriceps and hamstrings strength. Patient outcomes were dichotomized as either clinically acceptable or unacceptable. Rehabilitation programs were compared by the proportion of acceptable patients in each group. RESULTS: The home-based group had a significantly higher percentage of patients with acceptable flexion and extension range of motion compared to the standard physical therapy group (flexion, 67% vs 47%; extension, 97% vs 83%). There were no significant differences between the groups in range of motion during walking, ligament laxity, and strength. CONCLUSION: A structured, minimally supervised rehabilitation program was more effective in achieving acceptable knee range of motion in the first 3 months after anterior cruciate ligament reconstruction than a standard physical therapy-based program. CLINICAL RELEVANCE: Recreational athletes undergoing nonacute anterior cruciate ligament reconstruction can successfully reach acceptable rehabilitation goals in the first 3 months after surgery with a limited number of purposeful physical therapy education sessions, allowing recreational athletes more flexibility when integrating the necessary postoperative rehabilitation into their daily activities.",2005
189,15756168,2004 Sep,,J Sports Med Phys Fitness,"['Pigozzi F', 'Di Salvo V', 'Parisi A', 'Giombini A', 'Fagnani F', 'Magini W', 'Franceschi F', 'Denaro E']",Denaro E,Isokinetic evaluation of anterior cruciate ligament reconstruction: quadriceps tendon versus patellar tendon.,44,3,288-93,['English'],0376337,0022-4707,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['15756168'],,"['2005/03/10 09:00', '2005/05/11 09:00', '2005/03/10 09:00']",[],1,0,The Journal of sports medicine and physical fitness,,2004 Sep;44(3):288-93,"AIM: The goal of this prospective randomized study was to compare the isokinetic recovery of thigh strength after anterior cruciate ligament (ACL) reconstruction by using patellar or quadriceps tendon as graft at the 6th month follow-up. METHODS: The authors evaluated 48 patients who underwent arthroscopic ACL reconstruction using patellar tendon (PT group) or quadriceps tendon (QT group) as autograft after a 6 months follow-up undergoing the following tests: the Ergojump Bosco System springboard and Universal's FITNET computerized isokinetic system. RESULTS: The counter movement jump (CMJ) test showed a 24% (p<0.01) strength deficit in patients operated with patellar tendon and 11% in the quadriceps tendon group. Also in the leg press test the greater differences in strength (p<0.05) were verified in the patellar tendon group, above all the peak torque (PT) test carried out at 3 repetitions (15%). CONCLUSIONS: The strength deficit found in the subjects operated with quadriceps tendon were statistically lower in comparison to that verified in the patellar tendon group. A good recovery in thigh strength after 6 months in patients operated with quadriceps tendon could encourage the use of this kind of graft in order to achieve an easier rehabilitation and a faster release of the patient to daily and sports activity.",2004
190,15748120,2005,,Aust J Physiother,"['Shaw T', 'Williams MT', 'Chipchase LS']",Chipchase LS,Do early quadriceps exercises affect the outcome of ACL reconstruction? A randomised controlled trial.,51,1,9-17,['English'],0370615,0004-9514,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['15748120', '10.1016/s0004-9514(05)70048-9', 'S0004-9514(05)70048-9']",10.1016/s0004-9514(05)70048-9,"['2005/03/08 09:00', '2005/05/27 09:00', '2005/03/08 09:00']",[],1,0,The Australian journal of physiotherapy,,2005;51(1):9-17,"A prospective, blinded, randomised controlled trial investigated the effectiveness of quadriceps exercises following anterior cruciate ligament reconstruction. A treatment group (Quadriceps exercise group) performed straight leg raises and isometric quadriceps contractions throughout the first two postoperative weeks, and a second group (No quadriceps exercise group) did not. A battery of outcome measures assessed subjects postoperatively at day one, two weeks, and one, three and six months. A total of 103 patients (Quadriceps exercise n = 48, No quadriceps exercise n = 55) commenced the study with 91 subjects available at final follow up (Quadriceps exercise n = 47, No quadriceps exercise n = 44). Performance of quadriceps exercises significantly improved a number of knee flexion and extension range of motion measurements (p = 0.01 to 0.04). No significant differences were found between the two groups at any postoperative period for quadriceps lag (p = 0.36), functional hop testing (p = 0.49 to 0.51), isokinetic quadriceps strength (p = 0.70 to 0.72), the majority of numerical analogue scores (p = 0.1 to 0.94) and Cincinnati scores (p = 0.10 to 0.84). Subjects performing quadriceps exercises reported significantly higher pain scores with exercise on the first postoperative day (p = 0.02). At six months postoperatively, the Quadriceps exercise subjects reported significantly more favourable Cincinnati scores for symptoms (p = 0.005) and problems with sport (p = 0.05). While average knee laxity was not significantly different between treatment groups over time (p = 0.27 to 0.94), quadriceps exercise performance was associated with a significantly lower incidence of abnormal knee laxity. Isometric quadriceps exercises and straight leg raises can be safely prescribed during the first two postoperative weeks and confer advantages for faster recovery of knee range of motion and stability. It remains to be proven whether the magnitude of differences between groups is clinically significant.",2005
191,15013599,2004 Mar,,Ann Readapt Med Phys,"['Laborde A', 'Rebai H', 'Coudeyre L', 'Boisgard S', 'Eyssette M', 'Coudert J']",Coudert J,[Comparison of two electrical stimulation protocols on quadriceps muscle after anterior cruciate ligament surgery. Feasability study].,47,2,56-63,['French'],8701687,0168-6054,,"['Clinical Trial', 'Comparative Study', 'English Abstract', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['15013599', '10.1016/j.annrmp.2003.09.007', 'S0168605403002897']",10.1016/j.annrmp.2003.09.007,"['2003/02/20 00:00', '2003/09/23 00:00', '2004/03/12 05:00', '2004/05/11 05:00', '2004/03/12 05:00']",[],1,0,Annales de readaptation et de medecine physique : revue scientifique de la Societe francaise de reeducation fonctionnelle de readaptation et de medecine physique,,2004 Mar;47(2):56-63,"OBJECTIVES: To evaluate the feasibility of a study comparing the effects of two protocols of electrical stimulation of the quadriceps femoris after anterior cruciate ligament surgery. MATERIAL: Seven sportsmen with a mean age of 26 yrs were randomly grouped in two: a 20 Hz stimulated group (4 patients) and a 80 Hz stimulated group (3 patients). After surgery all patients received electrical stimulation of the quadriceps femoris, five days a week, for 12 weeks, and had a standard program of voluntary contractions. The main outcome assessed before and three months after surgery were: quadriceps and hamstring peak torque at 90, 180 and 240 degrees /second, maximal isometric quadriceps at 75 degrees of flexion and muscle and subcutaneous fat volumes of the thigh using MRI. RESULTS: After 12 weeks of rehabilitation, the thigh muscle volume deficit of the operated limb was between 3 and 9% in the 20 Hz stimulated group and between 1 and 2% in the 80 Hz stimulated group. Quadriceps peak torque deficit was less than 30% except for two patients in the 20 Hz stimulated group. Maximal isometric quadriceps deficit of the operated limb was higher than 30% except for two patients in the 20 Hz stimulated group. CONCLUSION: The study showed that comparison of two protocols of electrical stimulation of the quadriceps femoris after anterior cruciate ligament surgery is possible if stimulation period is not more than four weeks.",2004
192,14977662,2004 Mar,,Am J Sports Med,"['Tyler TF', 'Nicholas SJ', 'Hershman EB', 'Glace BW', 'Mullaney MJ', 'McHugh MP']",McHugh MP,"The effect of creatine supplementation on strength recovery after anterior cruciate ligament (ACL) reconstruction: a randomized, placebo-controlled, double-blind trial.",32,2,383-8,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['14977662', '10.1177/0363546503261731']",10.1177/0363546503261731,"['2004/02/24 05:00', '2004/05/28 05:00', '2004/02/24 05:00']",[],1,0,The American journal of sports medicine,,2004 Mar;32(2):383-8,"BACKGROUND: Creatine supplementation has been shown to augment training-induced strength gains. The purpose of this study was to examine the effect of creatine supplementation on recovery of muscle strength after anterior cruciate ligament (ACL) reconstruction. HYPOTHESIS: Creatine supplementation will facilitate strength gains after ACL reconstruction. STUDY DESIGN: Double-blind, prospective, and randomized clinical trial. METHODS: Sixty patients were randomized into creatine or placebo groups. Quadriceps and hamstring strength and power were measured isokinetically. Hip flexor, abductor, and adductor strengths were measured with a handheld dynamometer prior to surgery and at 6 weeks, 12 weeks, or 6 months after surgery. RESULTS: From 6 weeks to 12 weeks after surgery, there were significant increases in strength on the involved side for knee extension (47%), knee flexion (27%), hip flexion (20%), hip abduction (9%), and hip adduction (17%). These strength improvements were unaffected by creatine supplementation with similar effects in the creatine and placebo groups. From 6 weeks to 12 weeks after surgery, there were significant increases in power on the involved side for knee extension (46%) and knee flexion (26%), but these effects were not affected by creatine supplementation. At 6 months, creatine supplementation did not affect outcome as measured by the single leg hop test for distance or the knee outcome score. CONCLUSIONS: The results demonstrate that patients do not benefit from creatine supplementation during the first 12 weeks of rehabilitation after ACL reconstruction.",2004
193,14524508,2003 Sep,,J Orthop Sports Phys Ther,"['Fitzgerald GK', 'Piva SR', 'Irrgang JJ']",Irrgang JJ,A modified neuromuscular electrical stimulation protocol for quadriceps strength training following anterior cruciate ligament reconstruction.,33,9,492-501,['English'],7908150,0190-6011,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['14524508', '10.2519/jospt.2003.33.9.492']",10.2519/jospt.2003.33.9.492,"['2003/10/04 05:00', '2004/01/07 05:00', '2003/10/04 05:00']",[],1,0,The Journal of orthopaedic and sports physical therapy,,2003 Sep;33(9):492-501,"STUDY DESIGN: Randomized clinical trial, single-masked. OBJECTIVES: To determine the effectiveness of using a modified neuromuscular electrical stimulation (NMES) training program as an adjunct treatment for improving quadriceps strength and physical function in rehabilitation following anterior cruciate ligament reconstruction (ACLR). BACKGROUND: NMES training for quadriceps strengthening has previously been shown to be an effective adjunct treatment following ACLR when performed against isometric resistance using a dynamometer with the knee positioned in flexion. We developed a modified version of published NMES protocol because some patients have difficulty tolerating the existing protocol and many clinics may not have instrumented dynamometers. There is a need to determine the effectiveness of this modified protocol. METHODS AND MEASURES: Forty-three subjects who had undergone ACLR were randomly assigned to either a group that received (NMES group) or did not receive (comparison group) the NMES treatment in conjunction with their rehabilitation. Group means for quadriceps strength and self-reported measures of knee function were compared after 12 and 16 weeks of rehabilitation. The proportion of subjects in each group achieving clinical criteria to initiate ambulation without crutches, treadmill running, and agility training at selected times during rehabilitation were also compared. RESULTS: The NMES group demonstrated moderately greater quadriceps strength at 12 weeks (effect size, 0.48), and moderately higher levels of self-reported knee function at both 12 (effect size, 0.72) and 16 (effect size, 0.65) weeks of rehabilitation compared to the comparison group. A greater proportion of subjects in the NMES group achieved clinical criteria for advancing to agility training at 16 weeks. CONCLUSIONS: The modified NMES quadriceps training protocol can be a useful adjunct to ACLR rehabilitation programs, but the treatment effect is smaller than what has been reported in previous studies.",2003
194,13679741,2003 Sep,,Rev Chir Orthop Reparatrice Appar Mot,"['Acquitter Y', 'Hulet C', 'Locker B', 'Delbarre JC', 'Jambou S', 'Vielpeau C']",Vielpeau C,[Patellar tendon-bone autograft reconstruction of the anterior cruciate ligament for advanced-stage chronic anterior laxity: is an extra-articular plasty necessary? A prospective randomized study of 100 patients with five year follow-up].,89,5,413-22,['French'],1272427,0035-1040,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['13679741', 'MDOI-RCO-09-2003-89-5-0035-1040-101019-ART6']",,"['2003/09/19 05:00', '2004/09/11 05:00', '2003/09/19 05:00']",[],1,0,Revue de chirurgie orthopedique et reparatrice de l'appareil moteur,,2003 Sep;89(5):413-22,"PURPOSE OF THE STUDY: This prospective randomized study was conducted to analyze the anatomic and functional impact of an extra-articular lateral plasty associated with patellar tendon-bone autograft in anterior cruciate ligament reconstruction. MATERIAL AND METHODS: A consecutive series of 100 patients with grade II (Noyes classification) chronic anterior laxity confirmed on stress x-rays were included in the study. All patients had a positive Trillat-Lachman test, a direct anterior drawer at 90 degrees flexion confirmed on the lateral x-ray, and an instrumental differential laxity greater than 5 mm (manual arthrometry, Medmetric KT1000). Mean patient age was 27 years (range 16-29 years) and time from the accident to ligamentoplasty was 29 months (range 3-156 months). In the operating theater, the patients were assigned at random to two groups. Group 1 (50 patients) underwent arthroscopic free patellar tendon-bone autograft reconstruction of the anterior cruciate ligament. In the second group (50 patients) the same reconstruction was further supported by a lateral extra-articular plasty using the quadriceps tendon. All patients were followed prospectively. At 58 months follow-up (none of the patients were lost to follow-up) residual laxity (Medmetric KT1000) was noted and functional outcome was assessed using the IKDC criteria. The Aglietti method was used to assess the position of the drill holes. RESULTS: The two groups were strictly identical at inclusion. At last follow-up, the statistical analysis did not reveal any significant difference between the groups for subjective outcome, joint motion, instrumental residual laxity, meniscal stock, or radiological changes. The overall IKDC score was A or B in 80% of the patients in group 1 and 88% of the patients in group 2. Delay to resumed sports activities (about 12 months) was also equivalent in the two groups with a trend towards lower intensity and sports producing less stress on the knee. A minimally positive pivot test with no effect on stability was observed in 4 patients in group 1 (intra-articular plasty alone) and in 2 patients in group 2 (intra- and extra-articular plasty). 16% of the insufficient results (IKDC C and D) were related to repeated tears (n=8, 6 patients in group 1 and 2 patients in group 2, p=0.268), and failure (n=8, 4 in each group) due to defective motion and pain. Repeated tears were strongly correlated with incorrect drill hole position in the tibia (p=0.01) or femur (p=0.024). Despite the stabilization, radiological remodeling was observed in 31% of the patients in both groups. DISCUSSION: The results in this consecutive series of patients demonstrated the good results obtained with intra-articular ligamentoplasy using the mid third of the patellar tendon. The rate of repeated tears or minimally positive pivot tests was higher in group 1 with intra-articular plasty alone but did not reach statistical significance and was generally related to a technical error in positioning the autograft, making it difficult to draw any conclusion concerning the anatomic superiority of mixed plasty. CONCLUSION: At the current follow-up of 5 years, this study was unable to demonstrate any advantage of systematic conjunction of an extra-articular lateral support for advanced chronic anterior laxity of the knee treated by a free patellar tendon graft.",2003
195,12860546,2003 Jul-Aug,,Am J Sports Med,"['Feller JA', 'Webster KE']",Webster KE,A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction.,31,4,564-73,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12860546', '10.1177/03635465030310041501']",10.1177/03635465030310041501,"['2003/07/16 05:00', '2003/12/03 05:00', '2003/07/16 05:00']",[],1,0,The American journal of sports medicine,,2003 Jul-Aug;31(4):564-73,"BACKGROUND: Patellar and hamstring tendon autografts are the most frequently used graft types for anterior cruciate ligament reconstruction, but few direct comparisons of outcomes have been published. HYPOTHESIS: There is no difference in outcome between the two types of reconstruction. STUDY DESIGN: Prospective randomized clinical trial. METHODS: After isolated anterior cruciate ligament rupture, 65 patients were randomized to receive either a patellar tendon or a four-strand hamstring tendon graft reconstruction, and results were reviewed at 4, 8, 12, 24, and 36 months. RESULTS: Pain on kneeling was more common and extension deficits were greater in the patellar tendon group. There were greater quadriceps peak torque deficits in the patellar tendon group at 4 and 8 months but not thereafter. In the hamstring tendon group, active flexion deficits were greater from 8 to 24 months, and KT-1000 arthrometer side-to-side differences in anterior knee laxity at 134 N were greater. Cincinnati knee scores, International Knee Documentation Committee ratings, and rates of return to preinjury activity levels were not significantly different between the two groups. CONCLUSIONS: Both grafts resulted in satisfactory functional outcomes but with increased morbidity in the patellar tendon group and increased knee laxity and radiographic femoral tunnel widening in the hamstring tendon group.",2003
